time,open,high,low,close,Volume
1761156300,664.96,665.35,664.96,665.31,39251
1761156360,665.28,665.36,665.09,665.31,11959
1761156420,665.32,665.42,664.97,665.049,16435
1761156480,665.099,665.32,664.92,665.11,37967
1761156540,665.12,665.12,664.87,664.95,14213
1761156600,664.97,665.3,664.9,665.2,40402
1761156660,665.21,665.24,664.969,665.24,4672
1761156720,665.24,665.36,664.9,664.97,3450
1761156780,665.04,665.15,664.78,664.98,21886
1761156840,665.01,665.13,664.44,664.44,22376
1761156900,664.48,664.55,664.21,664.45,25374
1761156960,664.45,664.45,664.06,664.265,20055
1761157020,664.25,664.31,663.91,664.045,42378
1761157080,664.01,664.08,663.76,663.99,17628
1761157140,664,664.49,663.94,664.4,24014
1761157200,664.35,665.21,664.35,665.16,23580
1761157260,665.18,665.87,665.18,665.82,52029
1761157320,665.81,666,665.53,665.641,26026
1761157380,665.61,665.92,665.55,665.92,37144
1761157440,665.9,666.11,665.73,666.05,13313
1761157500,666.06,666.2,665.96,665.97,21295
1761157560,665.98,666.01,665.48,665.48,23835
1761157620,665.48,665.74,665.42,665.58,24682
1761157680,665.58,665.73,665.38,665.61,22116
1761157740,665.61,665.74,665.53,665.66,8060
1761157800,665.65,665.841,665.58,665.74,11569
1761157860,665.761,665.761,665.22,665.47,18557
1761157920,665.38,665.51,665.07,665.51,22419
1761157980,665.53,665.8,665.45,665.59,7007
1761158040,665.61,665.77,665.52,665.63,4625
1761158100,665.6,665.76,665.48,665.63,10951
1761158160,665.62,665.73,665.35,665.73,15299
1761158220,665.71,665.94,665.66,665.88,14526
1761158280,665.87,666.1,665.57,665.98,11893
1761158340,665.969,666.05,665.8,665.97,8469
1761158400,665.95,665.97,665.4,665.405,7817
1761158460,665.42,665.88,665.22,665.86,23763
1761158520,665.86,666.18,665.86,666.09,22340
1761158580,666.06,666.36,665.985,666.21,18418
1761158640,666.15,666.22,665.8,665.93,22532
1761158700,665.93,666.21,665.9,666.07,10074
1761158760,666.07,666.28,666.05,666.18,16716
1761158820,666.19,666.33,665.83,666.09,38286
1761158880,666.07,666.16,666.01,666.02,12624
1761158940,666.07,666.25,665.92,666.13,20649
1761159000,666.12,666.14,665.34,665.49,35929
1761159060,665.49,665.71,665.42,665.68,19459
1761159120,665.631,665.94,665.47,665.49,13136
1761159180,665.55,665.79,665.52,665.69,26654
1761159240,665.76,665.89,665.68,665.89,12214
1761159300,665.89,666.23,665.78,666.15,18009
1761159360,666.13,666.14,665.84,666.12,5809
1761159420,666.18,666.39,666.17,666.39,22769
1761159480,666.4,666.47,666.2,666.32,25935
1761159540,666.34,666.57,666.31,666.49,15743
1761159600,666.46,666.65,666.4,666.45,18462
1761159660,666.46,666.46,665.54,666.24,118071
1761159720,666.24,666.26,665.56,665.88,34012
1761159780,665.9,666.34,665.84,666.32,21397
1761159840,666.32,666.371,666.1,666.22,12170
1761159900,666.21,666.62,666.1,666.545,25181
1761159960,666.52,666.93,666.49,666.81,63421
1761160020,666.78,667.01,666.73,666.92,30608
1761160080,666.92,667.3,666.92,667.13,39476
1761160140,667.1,667.42,667.04,667.19,48309
1761160200,667.2,667.34,666.99,667.32,32916
1761160260,667.32,667.56,667.22,667.45,26258
1761160320,667.45,667.54,666.98,667.04,26948
1761160380,667.06,667.12,666.87,666.93,24421
1761160440,666.96,667.16,666.63,666.9,27127
1761160500,666.88,667.37,666.88,667.19,35072
1761160560,667.21,667.34,666.85,666.975,39917
1761160620,666.975,667.11,666.86,666.93,26483
1761160680,666.94,667.06,666.78,667.06,32839
1761160740,667.11,667.225,667,667.22,20948
1761160800,667.25,667.38,666.96,667.27,51795
1761160860,667.25,667.48,667.07,667.3,32183
1761160920,667.31,667.37,667.02,667.09,26748
1761160980,667.1,667.12,666.85,666.93,20205
1761161040,666.96,667.07,666.87,667.07,17341
1761161100,667.1,667.14,667,667.13,17215
1761161160,667.14,667.27,667,667.05,16954
1761161220,667.1,667.25,667.02,667.25,23405
1761161280,667.24,667.62,667.19,667.61,32307
1761161340,667.58,667.61,667.38,667.43,29483
1761161400,667.45,667.59,667.38,667.52,22705
1761161460,667.54,667.69,667.45,667.45,36316
1761161520,667.45,667.95,667.45,667.89,35677
1761161580,667.91,667.92,667.62,667.69,42258
1761161640,667.71,667.82,667.63,667.68,32066
1761161700,667.66,667.74,667.43,667.6,33560
1761161760,667.63,667.86,667.54,667.82,33396
1761161820,667.82,667.98,667.71,667.93,46201
1761161880,667.98,668.26,667.93,668.23,51580
1761161940,668.25,668.31,668.12,668.23,56480
1761162000,668.23,668.35,667.889,667.97,44664
1761162060,667.98,668.26,667.92,667.96,19695
1761162120,667.96,668.06,667.9,668.03,10859
1761162180,668.035,668.06,667.88,667.97,15143
1761162240,667.98,668,667.619,667.66,22330
1761162300,667.66,667.74,667.49,667.499,21170
1761162360,667.49,667.64,667.4,667.64,14697
1761162420,667.67,667.88,667.65,667.74,41460
1761162480,667.72,667.91,667.54,667.82,44689
1761162540,667.83,668.11,667.8,667.93,60423
1761162600,667.94,668.19,667.66,667.75,80858
1761162660,667.74,668.04,667.72,668.02,32367
1761162720,668.01,668.03,667.61,667.65,48848
1761162780,667.66,667.84,667.54,667.8,33650
1761162840,667.8,668.06,667.8,667.87,35240
1761162900,667.89,668.15,667.7,667.72,45010
1761162960,667.73,668.08,667.705,667.96,32306
1761163020,667.97,667.97,667.5,667.56,54372
1761163080,667.56,667.62,667.41,667.52,81457
1761163140,667.52,667.94,667.31,667.83,307754
1761226200,668.12,668.5,668.08,668.235,66728
1761226260,668.21,668.31,667.8,668.25,28532
1761226320,668.23,668.5,668.08,668.31,25631
1761226380,668.27,668.67,668.13,668.61,19456
1761226440,668.59,668.61,668.31,668.4,12531
1761226500,668.42,668.62,668.1,668.58,32109
1761226560,668.57,668.9,668.51,668.79,21096
1761226620,668.79,669.01,668.76,668.86,21294
1761226680,668.89,669.09,668.86,669.08,18398
1761226740,669.08,669.21,668.95,668.97,27897
1761226800,668.99,669.04,668.78,668.99,25409
1761226860,668.98,669.1,668.88,669.08,17854
1761226920,669.07,669.14,668.84,668.97,19502
1761226980,668.97,669.115,668.83,668.96,36256
1761227040,668.98,669.54,668.97,669.54,37753
1761227100,669.53,669.95,669.51,669.87,56268
1761227160,669.87,669.9,669.51,669.56,35153
1761227220,669.56,669.8,669.4,669.77,23355
1761227280,669.75,669.97,669.68,669.85,23912
1761227340,669.86,670.29,669.84,670.26,50012
1761227400,670.27,670.64,670.27,670.63,45270
1761227460,670.65,670.7,670.45,670.7,45240
1761227520,670.7,670.75,670.32,670.46,48220
1761227580,670.48,670.6,670.1,670.15,33312
1761227640,670.15,670.43,670.11,670.4,20685
1761227700,670.41,670.49,670.205,670.26,25902
1761227760,670.29,670.51,670.151,670.27,30491
1761227820,670.25,670.25,669.865,669.96,46523
1761227880,669.98,670.01,669.69,669.87,42255
1761227940,669.84,669.99,669.74,669.97,20088
1761228000,670,670.37,669.71,669.73,24222
1761228060,669.76,670.02,669.66,669.9,22497
1761228120,669.95,670.06,669.82,669.85,19371
1761228180,669.869,670.19,669.83,670.065,19059
1761228240,670.08,670.25,669.8,669.93,18992
1761228300,669.93,669.97,669.61,669.941,16395
1761228360,669.96,670,669.541,669.66,18992
1761228420,669.64,669.68,669.37,669.42,37976
1761228480,669.41,669.79,669.41,669.72,14342
1761228540,669.73,669.73,669.35,669.36,15293
1761228600,669.44,669.44,668.991,669.05,21279
1761228660,669.08,669.16,668.87,669,26968
1761228720,668.98,669.4,668.91,669.359,16888
1761228780,669.33,669.45,669.24,669.29,28246
1761228840,669.28,669.28,669.08,669.13,12643
1761228900,669.12,669.26,668.969,669.19,14952
1761228960,669.2,669.29,668.64,668.68,30278
1761229020,668.69,668.78,668.39,668.71,25098
1761229080,668.76,668.82,668.5,668.59,10029
1761229140,668.58,668.6,668.12,668.31,73148
1761229200,668.31,668.65,668.27,668.46,34522
1761229260,668.47,668.82,668.17,668.7,23067
1761229320,668.75,669.03,668.719,668.83,19151
1761229380,668.86,669.33,668.82,669.33,14785
1761229440,669.31,669.47,669.02,669.47,68453
1761229500,669.5,669.6,669.29,669.32,27421
1761229560,669.33,669.77,669.33,669.74,20988
1761229620,669.72,669.83,669.66,669.72,10465
1761229680,669.751,669.751,669.3,669.4,24309
1761229740,669.4,669.53,669.3,669.41,23239
1761229800,669.41,669.43,669.13,669.29,35469
1761229860,669.35,669.46,669,669.12,6490
1761229920,669.15,669.27,669.02,669.23,7408
1761229980,669.2,669.35,669.17,669.28,7706
1761230040,669.3,669.52,669.22,669.51,17174
1761230100,669.5,669.64,669.46,669.53,6428
1761230160,669.57,669.86,669.45,669.83,31417
1761230220,669.82,669.96,669.76,669.96,8669
1761230280,669.98,670.14,669.93,670.08,27048
1761230340,670.09,670.115,669.97,670.01,21197
1761230400,670.02,670.07,669.84,669.96,18437
1761230460,669.96,670.17,669.95,670.15,11519
1761230520,670.14,670.15,669.89,669.91,14486
1761230580,669.9,669.96,669.61,669.74,18021
1761230640,669.76,669.95,669.68,669.81,11337
1761230700,669.82,669.95,669.35,669.94,49481
1761230760,669.97,670.16,669.96,670.02,25088
1761230820,670.02,670.2,670.02,670.17,16363
1761230880,670.171,670.22,670.12,670.21,9380
1761230940,670.24,670.4,670.19,670.36,17751
1761231000,670.34,670.36,670.21,670.28,17459
1761231060,670.27,670.27,669.98,670.16,15500
1761231120,670.16,670.16,669.9,669.9,6415
1761231180,669.89,669.96,669.71,669.92,10936
1761231240,669.93,669.98,669.68,669.7,9824
1761231300,669.71,669.74,669.56,669.59,10543
1761231360,669.57,669.63,669.43,669.47,12950
1761231420,669.45,669.86,669.4,669.81,11545
1761231480,669.82,670.01,669.75,669.97,11629
1761231540,670,670.23,669.91,670.21,11660
1761231600,670.24,670.305,670.14,670.3,14531
1761231660,670.29,670.3,669.84,669.9,17876
1761231720,669.94,669.96,669.71,669.8,46693
1761231780,669.82,670.02,669.8,669.98,5584
1761231840,669.96,670.04,669.84,670,5750
1761231900,669.98,670.07,669.86,669.97,8733
1761231960,670,670.171,669.78,670.15,18619
1761232020,670.17,670.2,669.95,670.01,9687
1761232080,670.02,670.15,670.02,670.14,26090
1761232140,670.13,670.16,669.92,669.99,14124
1761232200,669.97,670.09,669.88,669.88,8802
1761232260,669.9,670.08,669.86,669.97,12712
1761232320,669.94,669.97,669.47,669.61,10450
1761232380,669.61,669.74,669.61,669.65,8694
1761232440,669.67,669.69,669.57,669.68,6191
1761232500,669.69,669.77,669.62,669.74,15403
1761232560,669.67,669.68,669.45,669.54,14819
1761232620,669.55,669.61,669.45,669.45,5641
1761232680,669.44,669.44,669.21,669.37,11103
1761232740,669.34,669.51,669.29,669.505,7252
1761232800,669.46,669.47,669.23,669.25,4263
1761232860,669.25,669.4,669.19,669.26,5310
1761232920,669.269,669.47,669.1,669.461,10697
1761232980,669.43,669.761,669.39,669.761,11455
1761233040,669.76,669.76,669.66,669.71,11526
1761233100,669.69,669.89,669.62,669.75,10908
1761233160,669.74,669.93,669.56,669.56,12704
1761233220,669.6,669.87,669.52,669.761,6648
1761233280,669.75,670.09,669.75,670.09,5360
1761233340,670.08,670.22,670,670.05,9652
1761233400,670.09,670.35,670.08,670.29,13183
1761233460,670.29,670.53,670.21,670.46,20617
1761233520,670.44,670.455,670.22,670.28,8257
1761233580,670.28,670.37,670.26,670.34,8637
1761233640,670.38,670.53,670.08,670.11,15871
1761233700,670.11,670.18,669.98,670.13,19619
1761233760,670.09,670.14,669.489,669.489,15502
1761233820,669.56,669.57,669.39,669.53,6668
1761233880,669.55,669.77,669.5,669.75,4549
1761233940,669.77,669.78,669.7,669.72,1483
1761234000,669.71,669.76,669.59,669.63,3922
1761234060,669.63,669.75,669.49,669.75,6081
1761234120,669.75,669.86,669.57,669.73,5671
1761234180,669.72,669.75,669.21,669.21,4547
1761234240,669.24,669.29,668.74,668.93,24144
1761234300,668.97,669.22,668.79,669.09,8631
1761234360,669.05,669.43,669.01,669.42,5254
1761234420,669.41,669.41,669.19,669.31,6283
1761234480,669.29,669.65,669.24,669.6,5805
1761234540,669.605,669.72,669.57,669.71,6176
1761234600,669.71,669.77,669.53,669.64,2905
1761234660,669.67,669.9,669.65,669.9,2822
1761234720,669.88,669.97,669.83,669.92,18971
1761234780,669.91,670.33,669.91,670.28,15019
1761234840,670.27,670.35,670.21,670.33,9661
1761234900,670.3,670.47,670.3,670.45,7263
1761234960,670.44,670.71,670.44,670.64,22053
1761235020,670.67,670.72,670.4,670.4,13198
1761235080,670.44,670.44,670.3,670.34,17193
1761235140,670.34,670.46,670.12,670.261,11391
1761235200,670.25,670.32,670.14,670.29,7450
1761235260,670.31,670.32,670.22,670.32,7803
1761235320,670.35,670.4,670.28,670.33,8795
1761235380,670.35,670.48,670.35,670.37,5705
1761235440,670.35,670.51,670.25,670.51,8762
1761235500,670.51,670.54,670.43,670.52,6066
1761235560,670.53,670.82,670.53,670.751,12981
1761235620,670.801,670.94,670.801,670.86,8521
1761235680,670.85,670.96,670.73,670.78,8279
1761235740,670.81,670.82,670.68,670.73,6162
1761235800,670.73,670.74,670.6,670.71,7519
1761235860,670.72,670.91,670.7,670.9,3617
1761235920,670.9,670.92,670.77,670.84,6642
1761235980,670.84,670.94,670.795,670.94,12092
1761236040,670.91,671.05,670.89,671.01,15130
1761236100,671.02,671.08,670.94,670.99,11841
1761236160,671,671,670.78,670.88,14592
1761236220,670.88,670.91,670.76,670.86,20375
1761236280,670.88,670.94,670.83,670.86,15046
1761236340,670.85,670.92,670.81,670.85,6432
1761236400,670.84,670.871,670.649,670.84,16534
1761236460,670.84,670.86,670.66,670.66,20955
1761236520,670.67,670.74,670.52,670.74,25821
1761236580,670.75,670.77,670.6,670.63,8110
1761236640,670.609,670.695,670.52,670.55,16259
1761236700,670.57,670.68,670.47,670.68,6034
1761236760,670.66,670.67,670.55,670.661,3646
1761236820,670.62,670.63,670.27,670.29,12017
1761236880,670.3,670.48,670.18,670.44,13869
1761236940,670.435,670.571,670.38,670.54,12185
1761237000,670.52,670.725,670.51,670.71,15778
1761237060,670.71,670.8,670.68,670.76,3020
1761237120,670.75,670.96,670.75,670.941,4948
1761237180,670.94,670.95,670.64,670.64,10609
1761237240,670.67,670.821,670.65,670.72,7439
1761237300,670.75,670.79,670.63,670.63,21349
1761237360,670.65,670.861,670.62,670.841,13272
1761237420,670.85,671,670.83,670.93,7357
1761237480,670.92,670.959,670.85,670.93,5466
1761237540,670.92,671.04,670.92,670.96,8210
1761237600,670.97,671.08,670.94,671.08,7143
1761237660,671.081,671.1,670.935,670.94,6619
1761237720,670.94,671.03,670.91,671.01,9250
1761237780,671.02,671.29,671.02,671.11,23958
1761237840,671.12,671.24,671.12,671.24,5569
1761237900,671.25,671.29,671.22,671.26,44994
1761237960,671.26,671.29,671.18,671.21,34189
1761238020,671.2,671.23,670.99,671.14,26481
1761238080,671.15,671.21,671.1,671.16,8652
1761238140,671.17,671.17,671.12,671.12,5039
1761238200,671.11,671.23,671.09,671.22,8109
1761238260,671.23,671.31,671.23,671.31,12397
1761238320,671.31,671.34,671.24,671.32,22888
1761238380,671.34,671.43,671.31,671.35,8006
1761238440,671.35,671.45,671.35,671.4,11892
1761238500,671.41,671.53,671.39,671.46,13131
1761238560,671.44,671.46,671.3,671.36,28944
1761238620,671.36,671.48,671.35,671.39,8102
1761238680,671.385,671.39,671.31,671.34,14755
1761238740,671.35,671.44,671.29,671.44,2639
1761238800,671.44,671.54,671.385,671.54,10870
1761238860,671.54,671.63,671.54,671.61,11881
1761238920,671.63,671.65,671.5,671.5,14742
1761238980,671.51,671.525,671.42,671.52,16008
1761239040,671.525,671.525,671.46,671.49,5553
1761239100,671.48,671.48,671.33,671.34,7380
1761239160,671.35,671.51,671.35,671.5,22064
1761239220,671.5,671.52,671.12,671.16,35749
1761239280,671.19,671.19,670.45,670.59,147432
1761239340,670.6,671.07,670.425,670.77,51998
1761239400,670.74,671.3,670.74,671.25,19894
1761239460,671.24,671.37,671.18,671.28,10505
1761239520,671.28,671.55,671.28,671.54,7392
1761239580,671.535,671.65,671.5,671.58,17439
1761239640,671.58,671.59,671.41,671.47,16439
1761239700,671.48,671.57,671.42,671.43,13870
1761239760,671.42,671.46,671.14,671.28,13340
1761239820,671.25,671.37,671.21,671.24,12578
1761239880,671.25,671.29,671.07,671.14,8314
1761239940,671.14,671.24,671.12,671.17,7965
1761240000,671.14,671.29,671.12,671.26,7668
1761240060,671.28,671.33,671.08,671.1,7671
1761240120,671.08,671.175,671,671.15,12351
1761240180,671.18,671.21,671.03,671.09,8618
1761240240,671.1,671.24,671.1,671.14,7075
1761240300,671.15,671.15,670.96,670.97,7837
1761240360,670.96,671.03,670.76,670.84,13334
1761240420,670.88,670.93,670.82,670.83,9938
1761240480,670.82,671.1,670.77,671.05,30212
1761240540,671.05,671.18,670.94,671.01,5127
1761240600,671,671.11,671,671.09,3727
1761240660,671.13,671.19,671.06,671.19,4483
1761240720,671.2,671.32,671.17,671.27,10519
1761240780,671.29,671.69,671.25,671.34,27616
1761240840,671.35,671.48,671.18,671.41,14532
1761240900,671.39,671.59,671.35,671.52,41384
1761240960,671.52,671.921,671.48,671.881,26976
1761241020,671.875,671.94,671.78,671.9,13457
1761241080,671.9,672.14,671.9,672.12,25493
1761241140,672.12,672.33,672.12,672.17,46177
1761241200,672.18,672.26,671.93,671.99,37349
1761241260,671.98,672.26,671.94,672.2,15692
1761241320,672.2,672.26,672.14,672.16,13277
1761241380,672.17,672.17,672,672.05,15556
1761241440,672.05,672.19,672.01,672.17,17396
1761241500,672.2,672.26,672.18,672.21,21897
1761241560,672.21,672.37,672.17,672.17,13898
1761241620,672.16,672.225,672.07,672.07,8667
1761241680,672.07,672.25,672.07,672.12,11291
1761241740,672.13,672.16,672.06,672.1,8057
1761241800,672.11,672.201,672.07,672.15,10875
1761241860,672.15,672.18,672.13,672.16,3946
1761241920,672.16,672.23,672.08,672.22,7979
1761241980,672.22,672.235,672.11,672.23,7789
1761242040,672.22,672.351,672.17,672.34,5979
1761242100,672.32,672.32,672.21,672.3,9125
1761242160,672.315,672.42,672.29,672.41,6136
1761242220,672.41,672.47,672.37,672.431,13600
1761242280,672.43,672.43,672.33,672.411,11096
1761242340,672.42,672.445,672.33,672.36,15956
1761242400,672.37,672.46,672.35,672.37,9158
1761242460,672.37,672.4,672.095,672.15,20958
1761242520,672.16,672.2,672.04,672.08,36550
1761242580,672.08,672.32,672.06,672.32,21115
1761242640,672.32,672.34,672.25,672.259,9152
1761242700,672.25,672.26,672.16,672.21,18104
1761242760,672.205,672.22,672.09,672.12,11857
1761242820,672.11,672.29,672.08,672.219,6810
1761242880,672.21,672.23,672.16,672.22,21232
1761242940,672.23,672.37,672.15,672.25,31090
1761243000,672.24,672.28,672.12,672.17,4657
1761243060,672.16,672.2,672.1,672.16,9313
1761243120,672.16,672.18,672.12,672.17,4646
1761243180,672.19,672.27,672.14,672.179,7546
1761243240,672.185,672.25,672.185,672.2,3115
1761243300,672.19,672.27,671.78,671.98,36811
1761243360,671.98,672.18,671.93,672.18,25505
1761243420,672.17,672.289,672.13,672.24,14253
1761243480,672.22,672.27,672.16,672.17,9761
1761243540,672.17,672.27,672.16,672.23,13714
1761243600,672.24,672.3,672.22,672.27,6744
1761243660,672.3,672.45,672.3,672.38,7244
1761243720,672.38,672.48,672.38,672.42,6214
1761243780,672.44,672.44,672.31,672.38,9964
1761243840,672.37,672.45,672.34,672.42,12433
1761243900,672.42,672.501,672.41,672.469,11399
1761243960,672.47,672.47,672.34,672.34,39255
1761244020,672.34,672.511,672.305,672.511,13814
1761244080,672.511,672.53,672.43,672.45,8784
1761244140,672.45,672.51,672.43,672.485,5465
1761244200,672.49,672.63,672.41,672.48,16063
1761244260,672.49,672.5,672.43,672.47,9431
1761244320,672.48,672.61,672.42,672.56,10110
1761244380,672.56,672.571,672.47,672.54,7746
1761244440,672.54,672.57,672.49,672.51,5395
1761244500,672.5,672.5,672.29,672.3,7797
1761244560,672.31,672.46,672.31,672.46,11604
1761244620,672.475,672.475,672.39,672.4,5629
1761244680,672.41,672.47,672.34,672.47,7984
1761244740,672.47,672.49,672.34,672.42,22265
1761244800,672.4,672.515,672.4,672.47,11211
1761244860,672.46,672.52,672.46,672.5,4935
1761244920,672.5,672.51,672.38,672.38,5179
1761244980,672.37,672.435,672.31,672.38,11585
1761245040,672.38,672.47,672.35,672.47,4715
1761245100,672.47,672.51,672.35,672.35,6139
1761245160,672.36,672.45,672.35,672.38,6818
1761245220,672.37,672.405,672.34,672.395,6202
1761245280,672.39,672.425,672.33,672.36,9836
1761245340,672.36,672.5,672.35,672.495,14525
1761245400,672.48,672.61,672.47,672.59,21156
1761245460,672.58,672.625,672.51,672.585,11218
1761245520,672.58,672.6,672.525,672.58,13921
1761245580,672.58,672.7,672.56,672.68,25059
1761245640,672.66,672.72,672.58,672.63,17900
1761245700,672.63,672.68,672.6,672.66,10402
1761245760,672.65,672.67,672.61,672.64,10038
1761245820,672.61,672.64,672.53,672.54,10517
1761245880,672.55,672.56,672.49,672.53,8699
1761245940,672.54,672.59,672.5,672.54,7056
1761246000,672.56,672.7,672.56,672.62,13378
1761246060,672.6,672.6,672.53,672.55,7013
1761246120,672.56,672.57,672.44,672.55,16606
1761246180,672.56,672.6,672.52,672.57,16867
1761246240,672.57,672.605,672.56,672.59,11045
1761246300,672.6,672.6,672.46,672.519,27675
1761246360,672.52,672.55,672.48,672.49,12934
1761246420,672.5,672.53,672.42,672.42,20025
1761246480,672.42,672.43,672.35,672.37,18447
1761246540,672.37,672.47,672.36,672.44,13521
1761246600,672.44,672.67,672.42,672.66,29602
1761246660,672.66,672.66,672.59,672.62,13849
1761246720,672.62,672.69,672.6,672.69,33524
1761246780,672.68,672.68,672.61,672.62,13837
1761246840,672.62,672.64,672.58,672.62,11628
1761246900,672.62,672.65,672.56,672.58,11468
1761246960,672.59,672.59,672.47,672.48,22699
1761247020,672.489,672.54,672.42,672.43,17647
1761247080,672.42,672.48,672.4,672.46,15567
1761247140,672.47,672.54,672.46,672.53,23452
1761247200,672.54,672.69,672.54,672.67,18757
1761247260,672.68,672.7,672.65,672.685,15097
1761247320,672.67,672.69,672.59,672.6,25081
1761247380,672.59,672.59,672.48,672.52,12715
1761247440,672.52,672.56,672.52,672.55,13634
1761247500,672.55,672.55,672.39,672.4,32228
1761247560,672.4,672.415,672.27,672.31,28821
1761247620,672.32,672.35,672.29,672.34,13757
1761247680,672.34,672.485,672.34,672.42,20762
1761247740,672.42,672.48,672.37,672.45,13152
1761247800,672.45,672.45,672.28,672.29,15517
1761247860,672.3,672.38,672.21,672.36,19769
1761247920,672.369,672.41,672.31,672.36,14878
1761247980,672.35,672.36,672.26,672.28,23967
1761248040,672.29,672.29,672.2,672.23,25257
1761248100,672.21,672.3,672.17,672.17,31421
1761248160,672.17,672.22,671.999,672.04,62552
1761248220,672.06,672.14,672.01,672.12,82825
1761248280,672.13,672.28,672.09,672.23,34575
1761248340,672.23,672.25,672.07,672.09,20320
1761248400,672.09,672.16,672.03,672.11,22912
1761248460,672.11,672.15,672.09,672.12,22141
1761248520,672.13,672.16,672.09,672.1,16715
1761248580,672.12,672.2,672.01,672.09,22407
1761248640,672.08,672.08,671.96,671.99,18027
1761248700,671.99,672.23,671.98,672.219,51211
1761248760,672.21,672.27,672.11,672.15,83362
1761248820,672.15,672.15,671.93,671.94,64349
1761248880,671.94,671.965,671.88,671.92,89075
1761248940,671.91,671.93,671.87,671.91,141006
1761249000,671.9,671.91,671.3,671.54,107593
1761249060,671.53,671.63,671.39,671.41,59524
1761249120,671.42,671.57,671.4,671.46,59969
1761249180,671.46,671.72,671.45,671.661,56901
1761249240,671.66,671.89,671.61,671.78,48750
1761249300,671.78,671.79,671.54,671.59,70947
1761249360,671.59,671.77,671.56,671.68,54907
1761249420,671.69,671.695,671.52,671.64,72334
1761249480,671.63,671.73,671.58,671.65,129309
1761249540,671.66,671.85,671.49,671.61,192104
1761312600,676.48,676.48,675.79,675.86,69170
1761312660,675.88,676.11,675.65,675.78,73988
1761312720,675.77,676.3,675.76,676.24,47688
1761312780,676.23,676.38,676.18,676.28,73649
1761312840,676.305,676.83,676.305,676.83,67786
1761312900,676.81,677.08,676.79,677.01,83107
1761312960,677.02,677.39,676.86,677.34,59831
1761313020,677.35,677.53,677.27,677.33,64235
1761313080,677.33,677.62,677.21,677.62,47748
1761313140,677.63,677.74,677.12,677.15,62708
1761313200,677.15,677.35,676.861,677.091,48488
1761313260,677.11,677.16,676.94,677.03,16715
1761313320,677.06,677.18,676.86,677.17,32687
1761313380,677.19,677.39,676.98,677.27,71018
1761313440,677.28,677.37,677.07,677.3,17470
1761313500,677.33,677.71,677.19,677.52,33418
1761313560,677.57,677.79,677.5,677.56,37928
1761313620,677.59,677.67,677.13,677.15,34452
1761313680,677.13,677.22,676.92,677.1,36770
1761313740,677.1,677.12,676.83,676.97,50037
1761313800,676.98,676.98,676.53,676.571,51113
1761313860,676.6,676.95,676.49,676.88,26948
1761313920,676.88,677.21,676.6,677.15,44138
1761313980,677.13,677.25,676.97,677,34169
1761314040,676.99,677.02,676.8,676.94,15751
1761314100,676.93,677.22,676.86,677.1,28858
1761314160,677.11,677.4,677.05,677.3,17820
1761314220,677.31,677.37,676.93,676.98,25220
1761314280,676.95,677.14,676.9,677.13,10188
1761314340,677.115,677.41,677.07,677.4,8591
1761314400,677.31,677.55,677.24,677.5,8771
1761314460,677.5,677.58,677.22,677.44,16146
1761314520,677.47,677.58,677.04,677.12,24524
1761314580,677.13,677.5,677.09,677.5,13712
1761314640,677.52,677.63,677.1,677.41,39765
1761314700,677.41,677.57,677.33,677.55,32318
1761314760,677.56,677.95,677.55,677.64,33126
1761314820,677.67,677.86,677.66,677.76,41994
1761314880,677.76,677.77,677.49,677.56,24199
1761314940,677.57,677.81,677.46,677.8,16162
1761315000,677.8,677.87,677.7,677.851,21950
1761315060,677.86,677.87,677.53,677.61,16681
1761315120,677.63,677.84,677.62,677.83,23205
1761315180,677.8,677.84,677.71,677.78,11939
1761315240,677.78,677.84,677.66,677.79,17082
1761315300,677.79,677.81,677.45,677.47,17117
1761315360,677.48,677.58,677.38,677.58,12165
1761315420,677.58,677.59,677.3,677.461,10082
1761315480,677.45,677.59,677.39,677.59,12856
1761315540,677.59,677.59,677.32,677.5,6577
1761315600,677.47,677.5,677.08,677.16,13277
1761315660,677.14,677.41,677.08,677.3,9597
1761315720,677.31,677.35,676.93,677.03,42643
1761315780,677.03,677.34,676.999,677.32,24592
1761315840,677.31,677.37,677.18,677.27,24760
1761315900,677.27,677.29,676.99,677.09,11842
1761315960,677.11,677.27,676.86,676.88,18147
1761316020,676.86,676.98,676.82,676.84,14717
1761316080,676.83,677.15,676.75,677.12,21514
1761316140,677.11,677.13,676.77,676.78,14790
1761316200,676.78,676.85,676.24,676.27,26041
1761316260,676.28,676.511,676.15,676.45,36631
1761316320,676.46,676.65,676.3,676.56,9597
1761316380,676.515,676.76,676.515,676.65,9862
1761316440,676.65,676.83,676.62,676.81,9799
1761316500,676.81,676.82,676.42,676.53,11643
1761316560,676.51,676.61,676.319,676.61,19370
1761316620,676.62,676.911,676.53,676.881,14145
1761316680,676.91,676.97,676.79,676.88,9316
1761316740,676.89,677.14,676.84,677.06,28393
1761316800,677.04,677.28,677.02,677.25,15062
1761316860,677.225,677.32,677.19,677.27,7909
1761316920,677.265,677.49,677.25,677.46,6743
1761316980,677.45,677.55,677.45,677.53,10582
1761317040,677.55,677.65,677.48,677.54,10026
1761317100,677.56,677.61,677.43,677.59,8139
1761317160,677.59,677.63,677.29,677.43,10416
1761317220,677.43,677.52,677.36,677.445,17297
1761317280,677.46,677.47,677.35,677.38,17395
