datetime,high,low,close,Volume
2025-10-09 15:11:00,670.23,670.09,670.23,12614
2025-10-09 15:12:00,670.48,670.25,670.41,38105
2025-10-09 15:13:00,670.41,670.17,670.26,18261
2025-10-09 15:14:00,670.3,670.21,670.21,10343
2025-10-09 15:15:00,670.29,670.04,670.16,76117
2025-10-09 15:16:00,670.28,670.11,670.16,35854
2025-10-09 15:17:00,670.301,670.15,670.25,28169
2025-10-09 15:18:00,670.42,670.21,670.38,11518
2025-10-09 15:19:00,670.47,670.36,670.45,23864
2025-10-09 15:20:00,670.5,670.42,670.465,23618
2025-10-09 15:21:00,670.59,670.49,670.52,22673
2025-10-09 15:22:00,670.54,670.451,670.48,16802
2025-10-09 15:23:00,670.61,670.48,670.545,21179
2025-10-09 15:24:00,670.64,670.54,670.63,31522
2025-10-09 15:25:00,670.67,670.58,670.63,21118
2025-10-09 15:26:00,670.66,670.449,670.47,22808
2025-10-09 15:27:00,670.64,670.445,670.64,24262
2025-10-09 15:28:00,670.67,670.5,670.54,16429
2025-10-09 15:29:00,670.57,670.46,670.51,16457
2025-10-09 15:30:00,670.57,670.44,670.44,22780
2025-10-09 15:31:00,670.51,670.44,670.51,38334
2025-10-09 15:32:00,670.595,670.46,670.585,15021
2025-10-09 15:33:00,670.615,670.54,670.56,8977
2025-10-09 15:34:00,670.61,670.45,670.58,12983
2025-10-09 15:35:00,670.62,670.54,670.6,15107
2025-10-09 15:36:00,670.7,670.57,670.67,23535
2025-10-09 15:37:00,670.725,670.63,670.71,30272
2025-10-09 15:38:00,670.97,670.71,670.9,37518
2025-10-09 15:39:00,670.91,670.8,670.81,29473
2025-10-09 15:40:00,670.87,670.75,670.78,25515
2025-10-09 15:41:00,670.84,670.74,670.84,15759
2025-10-09 15:42:00,670.85,670.7,670.76,21251
2025-10-09 15:43:00,670.88,670.76,670.87,23913
2025-10-09 15:44:00,670.96,670.87,670.95,31845
2025-10-09 15:45:00,670.99,670.82,670.88,37384
2025-10-09 15:46:00,670.95,670.82,670.95,21740
2025-10-09 15:47:00,671.035,670.94,671.01,20899
2025-10-09 15:48:00,671.14,671.0,671.08,54405
2025-10-09 15:49:00,671.12,670.95,671.0,39101
2025-10-09 15:50:00,671.25,670.97,671.04,109370
2025-10-09 15:51:00,671.14,670.92,671.14,61441
2025-10-09 15:52:00,671.2,671.05,671.15,65899
2025-10-09 15:53:00,671.19,671.1,671.13,43723
2025-10-09 15:54:00,671.23,671.03,671.18,66716
2025-10-09 15:55:00,671.195,670.96,670.97,114526
2025-10-09 15:56:00,671.07,670.95,671.0,58275
2025-10-09 15:57:00,671.01,670.6,670.66,113801
2025-10-09 15:58:00,670.76,670.58,670.68,142985
2025-10-09 15:59:00,671.21,670.61,671.18,320148
2025-10-10 09:30:00,672.25,671.88,671.97,162034
2025-10-10 09:31:00,672.66,672.0,672.65,83521
2025-10-10 09:32:00,672.79,672.58,672.76,45407
2025-10-10 09:33:00,672.78,672.45,672.47,39227
2025-10-10 09:34:00,672.6,672.4,672.48,48062
2025-10-10 09:35:00,672.8,672.44,672.71,27229
2025-10-10 09:36:00,673.07,672.65,673.06,60444
2025-10-10 09:37:00,673.51,673.03,673.49,61215
2025-10-10 09:38:00,673.58,673.39,673.44,56747
2025-10-10 09:39:00,673.51,673.34,673.46,62974
2025-10-10 09:40:00,673.5,673.2,673.34,62327
2025-10-10 09:41:00,673.47,673.26,673.46,40601
2025-10-10 09:42:00,673.64,673.4,673.47,61658
2025-10-10 09:43:00,673.5,673.2,673.46,43844
2025-10-10 09:44:00,673.58,673.41,673.56,30862
2025-10-10 09:45:00,673.91,673.52,673.85,85372
2025-10-10 09:46:00,673.85,673.66,673.76,41596
2025-10-10 09:47:00,673.96,673.72,673.84,34534
2025-10-10 09:48:00,673.86,673.46,673.71,38826
2025-10-10 09:49:00,673.72,672.95,673.08,80461
2025-10-10 09:50:00,673.09,672.68,672.77,87182
2025-10-10 09:51:00,672.88,672.56,672.65,62966
2025-10-10 09:52:00,673.02,672.6,672.91,68884
2025-10-10 09:53:00,672.99,672.68,672.81,44160
2025-10-10 09:54:00,672.85,672.52,672.6,34985
2025-10-10 09:55:00,672.67,672.48,672.64,33264
2025-10-10 09:56:00,672.83,672.63,672.81,45220
2025-10-10 09:57:00,672.94,672.75,672.88,41325
2025-10-10 09:58:00,673.195,672.82,673.19,46018
2025-10-10 09:59:00,673.27,673.02,673.08,34934
2025-10-10 10:00:00,673.34,673.07,673.16,50093
2025-10-10 10:01:00,673.16,672.19,672.39,102725
2025-10-10 10:02:00,672.83,672.24,672.83,55794
2025-10-10 10:03:00,672.83,672.46,672.56,31682
2025-10-10 10:04:00,672.69,672.47,672.56,22709
2025-10-10 10:05:00,672.55,672.31,672.4,35257
2025-10-10 10:06:00,672.73,672.31,672.7,30694
2025-10-10 10:07:00,673.19,672.69,673.01,45886
2025-10-10 10:08:00,673.14,672.83,673.02,40245
2025-10-10 10:09:00,673.14,672.94,673.01,25792
2025-10-10 10:10:00,673.11,672.89,672.91,26330
2025-10-10 10:11:00,673.08,672.84,672.92,19256
2025-10-10 10:12:00,673.05,672.82,672.97,20465
2025-10-10 10:13:00,673.07,672.535,672.6,32244
2025-10-10 10:14:00,672.63,672.42,672.52,28302
2025-10-10 10:15:00,672.56,672.31,672.32,54274
2025-10-10 10:16:00,672.4,671.92,672.05,53393
2025-10-10 10:17:00,672.08,671.8,671.91,66812
2025-10-10 10:18:00,672.31,671.83,672.19,56298
2025-10-10 10:19:00,672.33,672.16,672.27,35289
2025-10-10 10:20:00,672.63,672.24,672.57,38615
2025-10-10 10:21:00,672.67,672.45,672.56,31029
2025-10-10 10:22:00,672.66,672.34,672.41,38637
2025-10-10 10:23:00,672.62,672.42,672.57,19979
2025-10-10 10:24:00,672.73,672.5,672.65,23251
2025-10-10 10:25:00,673.03,672.57,672.96,59990
2025-10-10 10:26:00,673.06,672.82,673.05,28942
2025-10-10 10:27:00,673.13,672.8,672.81,61636
2025-10-10 10:28:00,672.85,672.53,672.55,30576
2025-10-10 10:29:00,672.66,672.47,672.56,32042
2025-10-10 10:30:00,672.86,672.52,672.71,52998
2025-10-10 10:31:00,672.77,672.58,672.62,24813
2025-10-10 10:32:00,672.73,672.471,672.681,26979
2025-10-10 10:33:00,672.7,672.46,672.59,24016
2025-10-10 10:34:00,672.73,672.56,672.7,20226
2025-10-10 10:35:00,672.7,672.58,672.64,21356
2025-10-10 10:36:00,672.68,672.24,672.32,28374
2025-10-10 10:37:00,672.82,672.34,672.76,33385
2025-10-10 10:38:00,672.765,672.42,672.52,26590
2025-10-10 10:39:00,672.59,672.46,672.54,17657
2025-10-10 10:40:00,672.58,672.29,672.32,16595
2025-10-10 10:41:00,672.37,672.14,672.25,19046
2025-10-10 10:42:00,672.3,672.12,672.21,14890
2025-10-10 10:43:00,672.35,672.16,672.31,14500
2025-10-10 10:44:00,672.61,672.32,672.55,27114
2025-10-10 10:45:00,672.77,672.51,672.75,38439
2025-10-10 10:46:00,672.8,672.61,672.62,14997
2025-10-10 10:47:00,672.92,672.65,672.89,21992
2025-10-10 10:48:00,673.07,672.9,672.94,27759
2025-10-10 10:49:00,673.01,672.86,672.99,14515
2025-10-10 10:50:00,673.07,672.73,672.94,23159
2025-10-10 10:51:00,672.97,672.81,672.89,12956
2025-10-10 10:52:00,672.93,672.69,672.7,11060
2025-10-10 10:53:00,672.78,672.63,672.76,18700
2025-10-10 10:54:00,672.9,672.77,672.855,10663
2025-10-10 10:55:00,673.01,672.83,672.88,24993
2025-10-10 10:56:00,672.97,672.81,672.83,9541
2025-10-10 10:57:00,673.01,670.98,671.01,102576
2025-10-10 10:58:00,671.86,668.9,669.775,312714
2025-10-10 10:59:00,669.78,667.68,669.16,273741
2025-10-10 11:00:00,669.17,666.29,667.16,226940
2025-10-10 11:01:00,667.36,666.09,666.73,205694
2025-10-10 11:02:00,666.79,665.19,665.58,227131
2025-10-10 11:03:00,667.16,665.375,666.84,165044
2025-10-10 11:04:00,667.06,665.17,666.08,192556
2025-10-10 11:05:00,666.99,665.58,666.74,160040
2025-10-10 11:06:00,667.63,666.12,666.9,139594
2025-10-10 11:07:00,667.13,666.0,666.49,88297
2025-10-10 11:08:00,666.74,665.67,665.84,109362
2025-10-10 11:09:00,666.63,665.25,665.72,103788
2025-10-10 11:10:00,667.44,665.64,667.35,123742
2025-10-10 11:11:00,668.22,667.13,667.28,113657
2025-10-10 11:12:00,667.31,666.46,667.16,49325
2025-10-10 11:13:00,668.17,667.09,667.92,43713
2025-10-10 11:14:00,668.04,667.57,667.72,30447
2025-10-10 11:15:00,668.11,667.335,667.82,51980
2025-10-10 11:16:00,668.03,666.82,666.87,50148
2025-10-10 11:17:00,667.02,666.58,666.75,74150
2025-10-10 11:18:00,666.95,665.46,665.49,104552
2025-10-10 11:19:00,665.79,664.69,665.59,114438
2025-10-10 11:20:00,666.09,664.72,664.72,83522
2025-10-10 11:21:00,664.97,663.84,663.86,75208
2025-10-10 11:22:00,664.42,663.56,664.25,100115
2025-10-10 11:23:00,664.4,663.42,663.69,96021
2025-10-10 11:24:00,663.81,662.73,662.82,104251
2025-10-10 11:25:00,663.27,662.37,662.4,108240
2025-10-10 11:26:00,663.16,662.12,662.88,92940
2025-10-10 11:27:00,664.2,662.58,663.7,90627
2025-10-10 11:28:00,663.78,662.45,662.45,111379
2025-10-10 11:29:00,662.8,661.93,662.44,91612
2025-10-10 11:30:00,662.49,660.96,661.17,153773
2025-10-10 11:31:00,662.0,660.69,661.76,89059
2025-10-10 11:32:00,661.97,659.96,660.02,101665
2025-10-10 11:33:00,660.97,659.92,660.18,102069
2025-10-10 11:34:00,660.65,659.61,660.6,69282
2025-10-10 11:35:00,661.54,660.48,661.21,95477
2025-10-10 11:36:00,661.55,660.59,661.53,50248
2025-10-10 11:37:00,661.81,661.15,661.69,77377
2025-10-10 11:38:00,661.83,660.51,660.61,74732
2025-10-10 11:39:00,661.21,660.34,660.39,37683
2025-10-10 11:40:00,660.49,659.47,659.76,87408
2025-10-10 11:41:00,660.62,659.51,660.6,40527
2025-10-10 11:42:00,661.41,660.26,661.22,38976
2025-10-10 11:43:00,661.6,660.85,661.45,49103
2025-10-10 11:44:00,663.14,661.24,663.07,65833
2025-10-10 11:45:00,663.7,662.62,662.84,89617
2025-10-10 11:46:00,663.62,662.64,662.99,67408
2025-10-10 11:47:00,663.05,662.04,662.1,40760
2025-10-10 11:48:00,662.8,661.85,662.8,37515
2025-10-10 11:49:00,662.87,662.21,662.71,40539
2025-10-10 11:50:00,663.1,662.55,663.01,36262
2025-10-10 11:51:00,664.07,663.01,663.24,51972
2025-10-10 11:52:00,663.28,662.6,663.07,68390
2025-10-10 11:53:00,663.37,662.83,662.86,53541
2025-10-10 11:54:00,663.41,662.49,663.02,42543
2025-10-10 11:55:00,663.0,661.88,662.07,40547
2025-10-10 11:56:00,662.16,661.14,661.33,31881
2025-10-10 11:57:00,661.76,660.88,661.11,28007
2025-10-10 11:58:00,662.13,660.78,662.05,22029
2025-10-10 11:59:00,662.24,661.26,661.88,19237
2025-10-10 12:00:00,661.78,660.92,661.13,29456
2025-10-10 12:01:00,661.54,660.9,661.13,23607
2025-10-10 12:02:00,661.5,660.72,660.74,22625
2025-10-10 12:03:00,661.17,660.41,660.55,25265
2025-10-10 12:04:00,660.89,660.25,660.85,21251
2025-10-10 12:05:00,661.64,660.83,661.56,23842
2025-10-10 12:06:00,661.52,660.5,660.56,22026
2025-10-10 12:07:00,661.2,660.38,660.935,18348
2025-10-10 12:08:00,661.57,660.85,661.27,16579
2025-10-10 12:09:00,661.59,661.14,661.19,17443
2025-10-10 12:10:00,661.28,660.53,660.6,17224
2025-10-10 12:11:00,661.96,660.43,661.91,34200
2025-10-10 12:12:00,662.015,661.48,661.56,12957
2025-10-10 12:13:00,662.15,661.36,661.79,30692
2025-10-10 12:14:00,662.02,661.74,661.94,30129
2025-10-10 12:15:00,662.2,661.61,661.9,17228
2025-10-10 12:16:00,662.04,661.14,661.279,22074
2025-10-10 12:17:00,661.38,660.8,660.85,17024
2025-10-10 12:18:00,661.13,660.7,660.93,39893
2025-10-10 12:19:00,661.45,660.58,661.24,28169
2025-10-10 12:20:00,661.35,660.8,660.9,24539
2025-10-10 12:21:00,661.57,660.53,661.47,38397
2025-10-10 12:22:00,661.725,661.12,661.61,36340
2025-10-10 12:23:00,662.66,661.54,662.42,53634
2025-10-10 12:24:00,662.47,661.9,661.949,24188
2025-10-10 12:25:00,662.19,661.59,661.78,29235
2025-10-10 12:26:00,662.24,661.77,661.98,17105
2025-10-10 12:27:00,662.18,661.75,662.03,15342
2025-10-10 12:28:00,662.06,661.44,661.56,16985
2025-10-10 12:29:00,661.79,661.36,661.57,16461
2025-10-10 12:30:00,662.19,661.44,662.02,19200
2025-10-10 12:31:00,662.52,662.06,662.38,14175
2025-10-10 12:32:00,662.72,662.33,662.5,16747
2025-10-10 12:33:00,662.75,662.27,662.41,29381
2025-10-10 12:34:00,662.41,661.43,661.61,25603
2025-10-10 12:35:00,661.77,661.08,661.45,23149
2025-10-10 12:36:00,662.31,661.42,662.21,25897
2025-10-10 12:37:00,662.26,661.72,661.73,16454
2025-10-10 12:38:00,661.79,661.28,661.77,15683
2025-10-10 12:39:00,661.84,661.51,661.79,8066
2025-10-10 12:40:00,662.08,661.72,661.8,30194
2025-10-10 12:41:00,661.83,661.41,661.79,20077
2025-10-10 12:42:00,661.83,661.12,661.239,23658
2025-10-10 12:43:00,661.19,660.54,660.56,23643
2025-10-10 12:44:00,661.0,660.52,660.74,17339
2025-10-10 12:45:00,660.88,660.5,660.749,22187
2025-10-10 12:46:00,660.73,660.33,660.63,15520
2025-10-10 12:47:00,661.19,660.36,660.38,39307
2025-10-10 12:48:00,660.52,659.75,659.91,35618
2025-10-10 12:49:00,660.09,659.72,659.76,32873
2025-10-10 12:50:00,659.86,659.26,659.37,49127
2025-10-10 12:51:00,659.91,659.36,659.46,42804
2025-10-10 12:52:00,659.53,659.16,659.24,17667
2025-10-10 12:53:00,659.54,659.08,659.1,24823
2025-10-10 12:54:00,659.49,659.0,659.44,30748
2025-10-10 12:55:00,659.73,659.29,659.62,30868
2025-10-10 12:56:00,659.77,659.44,659.61,31007
2025-10-10 12:57:00,659.75,659.28,659.38,29335
2025-10-10 12:58:00,659.4,658.99,659.07,25910
2025-10-10 12:59:00,659.38,658.91,659.09,30990
2025-10-10 13:00:00,659.57,658.72,659.22,30797
2025-10-10 13:01:00,659.28,658.65,658.83,28511
2025-10-10 13:02:00,658.93,658.28,658.3,30258
2025-10-10 13:03:00,658.44,658.02,658.16,51640
2025-10-10 13:04:00,658.46,658.09,658.25,29934
2025-10-10 13:05:00,658.48,657.94,657.94,36236
2025-10-10 13:06:00,658.445,657.85,658.36,26201
2025-10-10 13:07:00,658.39,657.93,658.03,52640
2025-10-10 13:08:00,658.3,657.97,658.22,17208
2025-10-10 13:09:00,658.27,657.83,658.0,16257
2025-10-10 13:10:00,658.17,657.88,657.891,14759
2025-10-10 13:11:00,659.22,657.89,659.01,32231
2025-10-10 13:12:00,659.2,658.67,658.73,20393
2025-10-10 13:13:00,658.75,658.06,658.09,21042
2025-10-10 13:14:00,658.39,657.75,658.15,42353
2025-10-10 13:15:00,658.75,658.0,658.45,28875
2025-10-10 13:16:00,658.98,658.47,658.89,25077
2025-10-10 13:17:00,659.24,658.78,658.99,24782
2025-10-10 13:18:00,659.23,658.53,658.56,30192
2025-10-10 13:19:00,658.82,658.47,658.66,19964
2025-10-10 13:20:00,658.78,658.12,658.15,21653
2025-10-10 13:21:00,658.82,658.13,658.72,10178
2025-10-10 13:22:00,659.38,658.71,659.28,32435
2025-10-10 13:23:00,659.53,659.21,659.44,14539
2025-10-10 13:24:00,659.43,658.92,659.04,27046
2025-10-10 13:25:00,659.24,658.91,659.2,21773
2025-10-10 13:26:00,659.26,658.82,659.06,17020
2025-10-10 13:27:00,659.57,659.02,659.5,20190
2025-10-10 13:28:00,659.89,659.35,659.77,33024
2025-10-10 13:29:00,659.89,659.3,659.78,25798
2025-10-10 13:30:00,660.06,659.54,659.57,17412
2025-10-10 13:31:00,659.88,659.35,659.67,25970
2025-10-10 13:32:00,659.87,659.34,659.81,19673
2025-10-10 13:33:00,660.12,659.76,660.12,19184
2025-10-10 13:34:00,660.31,660.09,660.25,11841
2025-10-10 13:35:00,660.5,660.18,660.46,20387
2025-10-10 13:36:00,660.56,660.26,660.56,25909
2025-10-10 13:37:00,660.86,660.55,660.78,14482
2025-10-10 13:38:00,660.92,660.45,660.54,13165
2025-10-10 13:39:00,660.56,659.96,660.11,23822
2025-10-10 13:40:00,660.59,660.03,660.5,28315
2025-10-10 13:41:00,660.72,660.45,660.589,12578
2025-10-10 13:42:00,660.71,660.18,660.47,41054
2025-10-10 13:43:00,660.48,660.02,660.11,41471
2025-10-10 13:44:00,660.34,659.74,659.8,23852
2025-10-10 13:45:00,659.96,659.7,659.88,22890
2025-10-10 13:46:00,659.86,658.81,658.98,47940
2025-10-10 13:47:00,659.41,658.82,659.4,18783
2025-10-10 13:48:00,660.05,659.391,659.62,25404
2025-10-10 13:49:00,659.82,659.58,659.74,13184
2025-10-10 13:50:00,659.81,659.25,659.42,18197
2025-10-10 13:51:00,659.73,659.18,659.24,20657
2025-10-10 13:52:00,659.27,658.96,659.1,20304
2025-10-10 13:53:00,659.27,659.03,659.16,22123
2025-10-10 13:54:00,659.25,658.85,658.87,14677
2025-10-10 13:55:00,659.49,658.77,659.42,27290
2025-10-10 13:56:00,659.45,658.79,658.88,6658
2025-10-10 13:57:00,659.11,658.79,658.99,8416
2025-10-10 13:58:00,659.51,659.04,659.42,14683
2025-10-10 13:59:00,659.63,659.4,659.59,21230
2025-10-10 14:00:00,659.71,658.86,658.95,26425
2025-10-10 14:01:00,659.09,658.72,658.859,18307
2025-10-10 14:02:00,659.09,658.659,658.91,24769
2025-10-10 14:03:00,658.99,658.51,658.74,18478
2025-10-10 14:04:00,659.04,658.66,659.02,8504
2025-10-10 14:05:00,659.1,658.71,658.76,14983
2025-10-10 14:06:00,659.44,658.74,658.91,29017
2025-10-10 14:07:00,659.41,658.77,659.39,9209
2025-10-10 14:08:00,659.41,659.04,659.05,21437
2025-10-10 14:09:00,659.16,658.76,658.92,18687
2025-10-10 14:10:00,659.32,658.78,659.29,22751
2025-10-10 14:11:00,659.41,658.72,658.8,23213
2025-10-10 14:12:00,659.06,658.72,658.96,18930
2025-10-10 14:13:00,659.28,658.87,659.2,14115
2025-10-10 14:14:00,659.61,659.15,659.52,14631
2025-10-10 14:15:00,659.87,659.46,659.69,12482
2025-10-10 14:16:00,659.89,659.6,659.73,11586
2025-10-10 14:17:00,659.84,659.36,659.36,16780
2025-10-10 14:18:00,659.39,658.7,658.75,34591
2025-10-10 14:19:00,659.24,658.74,659.06,17680
2025-10-10 14:20:00,659.78,659.17,659.76,14661
2025-10-10 14:21:00,660.03,659.46,659.48,11147
2025-10-10 14:22:00,660.06,659.35,660.03,15936
2025-10-10 14:23:00,660.0,659.57,659.62,11954
2025-10-10 14:24:00,659.98,659.46,659.95,10398
2025-10-10 14:25:00,660.09,659.88,659.97,20820
2025-10-10 14:26:00,660.03,659.71,659.9,10074
2025-10-10 14:27:00,659.92,659.54,659.69,12460
2025-10-10 14:28:00,659.71,659.34,659.5,8589
2025-10-10 14:29:00,659.5,659.04,659.06,17606
2025-10-10 14:30:00,659.5,659.07,659.15,14514
2025-10-10 14:31:00,659.4,658.9,658.93,20344
2025-10-10 14:32:00,659.07,658.8,659.04,37889
2025-10-10 14:33:00,659.27,658.93,659.06,12565
2025-10-10 14:34:00,659.09,658.63,658.63,44370
2025-10-10 14:35:00,658.77,658.45,658.46,32711
2025-10-10 14:36:00,658.73,658.4,658.46,20920
2025-10-10 14:37:00,658.73,658.44,658.63,17066
2025-10-10 14:38:00,658.85,658.53,658.62,12968
2025-10-10 14:39:00,658.75,658.43,658.545,12323
2025-10-10 14:40:00,658.69,658.33,658.56,13239
2025-10-10 14:41:00,658.7,658.3,658.36,12361
2025-10-10 14:42:00,658.47,658.22,658.28,14324
2025-10-10 14:43:00,658.39,658.19,658.28,20595
2025-10-10 14:44:00,658.37,657.86,657.89,30937
2025-10-10 14:45:00,658.54,657.88,658.18,23248
2025-10-10 14:46:00,658.39,658.0,658.38,16997
2025-10-10 14:47:00,658.4,658.04,658.08,10821
2025-10-10 14:48:00,658.08,657.4,657.45,22857
2025-10-10 14:49:00,657.72,657.47,657.71,17502
2025-10-10 14:50:00,657.76,657.43,657.47,14585
2025-10-10 14:51:00,657.83,657.37,657.46,17274
2025-10-10 14:52:00,657.56,657.05,657.13,21373
2025-10-10 14:53:00,657.17,656.79,656.95,28254
2025-10-10 14:54:00,657.03,656.78,656.86,56353
2025-10-10 14:55:00,657.45,656.79,657.38,15809
2025-10-10 14:56:00,657.67,657.28,657.399,19492
2025-10-10 14:57:00,657.43,656.91,657.07,12502
2025-10-10 14:58:00,657.27,656.98,657.19,9921
2025-10-10 14:59:00,657.36,657.16,657.19,15518
2025-10-10 15:00:00,658.26,657.13,657.93,37421
2025-10-10 15:01:00,657.91,657.369,657.44,54838
2025-10-10 15:02:00,657.7,657.14,657.32,24189
2025-10-10 15:03:00,657.62,657.23,657.39,19792
2025-10-10 15:04:00,657.64,657.27,657.61,9170
2025-10-10 15:05:00,657.68,657.2,657.48,24092
2025-10-10 15:06:00,657.8,657.44,657.7,8170
2025-10-10 15:07:00,657.79,657.46,657.48,10878
2025-10-10 15:08:00,657.63,657.25,657.31,29681
2025-10-10 15:09:00,657.4,657.14,657.22,10517
2025-10-10 15:10:00,657.29,657.1,657.24,16693
2025-10-10 15:11:00,657.26,656.59,656.59,22900
2025-10-10 15:12:00,656.64,656.3,656.44,17023
2025-10-10 15:13:00,656.9,656.46,656.469,23258
2025-10-10 15:14:00,656.71,656.51,656.56,17452
2025-10-10 15:15:00,656.85,656.38,656.81,29173
2025-10-10 15:16:00,657.15,656.77,657.08,19387
2025-10-10 15:17:00,657.22,656.85,656.87,16569
2025-10-10 15:18:00,656.89,656.65,656.86,19175
2025-10-10 15:19:00,657.2,656.8,657.05,24216
2025-10-10 15:20:00,657.25,656.74,656.779,22196
2025-10-10 15:21:00,656.91,656.64,656.65,21815
2025-10-10 15:22:00,656.7,656.44,656.59,14907
2025-10-10 15:23:00,656.59,656.31,656.42,26318
2025-10-10 15:24:00,656.64,656.25,656.3,23474
2025-10-10 15:25:00,656.66,656.309,656.4,33839
2025-10-10 15:26:00,656.52,656.19,656.21,27983
2025-10-10 15:27:00,656.27,655.92,656.05,20965
2025-10-10 15:28:00,656.11,655.53,655.59,30890
2025-10-10 15:29:00,656.05,655.53,656.0,31430
2025-10-10 15:30:00,656.32,656.02,656.23,47788
2025-10-10 15:31:00,656.25,655.91,656.02,27667
2025-10-10 15:32:00,656.14,655.79,655.86,64343
2025-10-10 15:33:00,655.88,655.52,655.59,37965
2025-10-10 15:34:00,655.7,655.44,655.6,34586
2025-10-10 15:35:00,655.49,654.86,655.03,68539
2025-10-10 15:36:00,655.26,654.88,655.08,34003
2025-10-10 15:37:00,655.09,654.69,654.7,36812
2025-10-10 15:38:00,654.81,654.15,654.191,43107
2025-10-10 15:39:00,654.43,654.06,654.2,66751
2025-10-10 15:40:00,655.04,654.15,654.97,117039
2025-10-10 15:41:00,655.49,654.78,655.49,74305
2025-10-10 15:42:00,655.56,655.06,655.31,26480
2025-10-10 15:43:00,655.575,655.205,655.32,46232
2025-10-10 15:44:00,656.09,655.28,656.06,80903
2025-10-10 15:45:00,656.46,655.97,656.0,81516
2025-10-10 15:46:00,656.14,655.73,656.02,71011
2025-10-10 15:47:00,656.49,656.0,656.44,45168
2025-10-10 15:48:00,656.75,656.319,656.68,38755
2025-10-10 15:49:00,656.81,655.87,655.96,75398
2025-10-10 15:50:00,656.02,655.06,655.349,91915
2025-10-10 15:51:00,655.5,655.0,655.01,55981
2025-10-10 15:52:00,655.27,654.78,654.81,50710
2025-10-10 15:53:00,655.04,654.43,654.44,81631
2025-10-10 15:54:00,654.48,653.65,653.65,95648
2025-10-10 15:55:00,653.65,652.92,653.45,190217
2025-10-10 15:56:00,653.5,652.85,652.9,122272
2025-10-10 15:57:00,653.52,652.87,653.38,169903
2025-10-10 15:58:00,653.53,653.13,653.26,245982
2025-10-10 15:59:00,653.34,652.87,653.12,497936
2025-10-13 09:30:00,661.09,660.53,660.71,247794
2025-10-13 09:31:00,661.41,660.6,661.41,142305
2025-10-13 09:32:00,661.67,661.32,661.53,175875
2025-10-13 09:33:00,661.58,661.03,661.22,124649
2025-10-13 09:34:00,661.415,660.67,660.72,96830
2025-10-13 09:35:00,660.93,659.83,659.889,159824
2025-10-13 09:36:00,660.22,659.8,660.08,114501
2025-10-13 09:37:00,660.75,660.09,660.67,110539
2025-10-13 09:38:00,660.95,660.29,660.66,118131
2025-10-13 09:39:00,660.75,660.29,660.6,91871
2025-10-13 09:40:00,660.7,660.01,660.53,131815
2025-10-13 09:41:00,660.8,659.94,659.95,156310
2025-10-13 09:42:00,660.91,659.93,660.89,95728
2025-10-13 09:43:00,661.53,660.89,661.2,115747
2025-10-13 09:44:00,661.27,660.75,661.07,86921
2025-10-13 09:45:00,661.26,660.35,660.65,141993
2025-10-13 09:46:00,661.14,660.48,661.11,60696
2025-10-13 09:47:00,661.48,661.02,661.41,70819
2025-10-13 09:48:00,661.42,660.85,660.91,70046
2025-10-13 09:49:00,661.25,660.8,661.16,86799
2025-10-13 09:50:00,662.0,660.87,661.98,125083
2025-10-13 09:51:00,662.05,661.61,661.68,122547
2025-10-13 09:52:00,662.11,661.65,661.93,92356
2025-10-13 09:53:00,662.1,661.9,661.9,68531
2025-10-13 09:54:00,661.97,661.45,661.63,68376
2025-10-13 09:55:00,662.12,661.51,662.06,88316
2025-10-13 09:56:00,662.15,661.88,662.04,76742
2025-10-13 09:57:00,662.54,662.03,662.47,96171
2025-10-13 09:58:00,662.72,662.42,662.69,68939
2025-10-13 09:59:00,663.0,662.6,662.88,65396
2025-10-13 10:00:00,663.23,662.78,663.1,139945
2025-10-13 10:01:00,663.145,662.62,662.73,80099
2025-10-13 10:02:00,662.75,662.08,662.17,136476
2025-10-13 10:03:00,662.68,662.05,662.65,80967
2025-10-13 10:04:00,663.05,662.6,663.03,82192
2025-10-13 10:05:00,663.08,662.83,662.9,70779
2025-10-13 10:06:00,662.94,662.54,662.77,88683
2025-10-13 10:07:00,662.79,662.34,662.46,92034
2025-10-13 10:08:00,662.69,662.31,662.36,56572
2025-10-13 10:09:00,662.77,662.36,662.66,64253
2025-10-13 10:10:00,662.7,662.33,662.49,95250
2025-10-13 10:11:00,662.63,662.3,662.56,77497
2025-10-13 10:12:00,662.7,661.92,662.09,76720
2025-10-13 10:13:00,662.3,661.95,662.17,57893
2025-10-13 10:14:00,662.37,662.08,662.2,51664
2025-10-13 10:15:00,662.74,662.09,662.73,51437
2025-10-13 10:16:00,662.78,662.47,662.56,62483
2025-10-13 10:17:00,662.64,662.21,662.29,56182
2025-10-13 10:18:00,662.5,662.26,662.39,41260
2025-10-13 10:19:00,662.42,662.0,662.02,50437
2025-10-13 10:20:00,662.23,661.67,661.84,75698
2025-10-13 10:21:00,661.87,661.26,661.45,70262
2025-10-13 10:22:00,661.62,660.38,660.82,109390
2025-10-13 10:23:00,661.16,660.73,661.16,83114
2025-10-13 10:24:00,661.41,661.06,661.25,67885
2025-10-13 10:25:00,661.26,660.21,660.29,93544
2025-10-13 10:26:00,660.7,660.2,660.42,79130
2025-10-13 10:27:00,660.45,660.11,660.33,52571
2025-10-13 10:28:00,660.85,660.36,660.76,75969
2025-10-13 10:29:00,660.98,660.755,660.87,72035
