datetime,high,low,close,Volume,hl_pct,hl5,hl15,trend_score_m30,ib_high,ib_low,ib_mid,ib_width,ib_width_type,day_close,prev_day,prev_close,gap,gap_dir,avwap_open,avwap_down,avwap_up,slope_open,slope_up,slope_down,is_ib,is_analysis,is_labelwin,state_ud_above,state_ud_below,state_ud_between,delta_ud,delta_ud_pct,state_ou_above,state_ou_below,state_ou_between,delta_ou,delta_ou_pct,state_od_above,state_od_below,state_od_between,delta_od,delta_od_pct,slope_open_sign,cross_px_open,cross_px_open_last5,slope_up_sign,cross_px_up,cross_px_up_last5,slope_down_sign,cross_px_down,cross_px_down_last5,cross_av_ud,cross_av_ud_last5,cross_av_ou,cross_av_ou_last5,cross_av_od,cross_av_od_last5,close_f15,close_f30,ret15,ret30,dir15,dir30,is_H2,pred_H2_dir15,pred_H2_dir30,is_H3,pred_H3_dir15,pred_H3_dir30,is_H3_strict
2025-09-29 12:01:00,663.39,663.09,663.21,31586,0.0004523454109557,0.0003498053117817,0.0003082236074391,0.5,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.159643722653,663.9698444639442,664.0616283833542,-0.0096001230705724,-0.0131952976615821,-0.0137114647259068,False,True,True,0,1,0,0.0917839194099769,0.0001383934491488,0,1,0,0.0980153392987404,0.0001477892964502,0,1,0,0.1897992587087174,0.000286182745599,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.48,663.57,0.0004071108698602,0.0005428144931469,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:02:00,663.27,663.09,663.15,18069,0.0002714318027594,0.0003618695204816,0.0003151640668354,0.41891891891884,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1567835968807,663.965858732539,664.0577756617998,-0.0088685590619661,-0.0121206471350888,-0.0125532838773551,False,True,True,0,1,0,0.091916929260833,0.0001386065434077,0,1,0,0.0990079350808628,0.0001492994572583,0,1,0,0.1909248643416958,0.000287906000666,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.09,663.61,-9.047726758648622e-05,0.0006936590514967,0,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:03:00,663.18,662.95,663.055,23670,0.0003468792181642,0.0003618669046179,0.0003212012589471,0.2905405405404263,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.152653218921,663.9599946301549,664.0521690125694,-0.0084010126703788,-0.0114160602876381,-0.0117881261942557,False,True,True,0,1,0,0.0921743824144414,0.0001390146856813,0,1,0,0.1004842063516662,0.0001515473171179,0,1,0,0.1926585887661076,0.0002905620027993,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.35,663.63,0.0004449103015589,0.0008671980454111,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:04:00,663.12,662.99,663.02,20712,0.0001960725166661,0.0003106273284721,0.0003262311851157,0.2432432432431726,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1490041762816,663.9548219469699,664.0472246874824,-0.004482518091504,-0.0060096519191802,-0.0061699886706492,False,True,True,0,1,0,0.0924027405125116,0.0001393664452241,0,1,0,0.1017794887991385,0.0001535089270295,0,1,0,0.1941822293116502,0.0002928753722537,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.47,663.62,0.0006787125576905,0.0009049500769207,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:05:00,663.13,662.99,663.08,17138,0.0002111359112022,0.0002955729719495,0.0003151724431178,0.3243243243243326,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1460662392537,663.9506942207186,664.0432642757171,-0.0036623360009798,-0.004944248469178,-0.0051368866679695,False,True,True,0,1,0,0.0925700549985322,0.0001396061636582,0,1,0,0.102801963536649,0.0001550370446049,0,1,0,0.1953720185351812,0.0002946432082632,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.39,663.41,0.0004675152319477,0.0004976775049767,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:06:00,663.18,663.06,663.08,21385,0.0001809736381733,0.0002412986173931,0.0003096442850032,0.3243243243243326,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.142557566156,663.9458277241338,664.0385676502176,-0.003417231299386,-0.0046121466273234,-0.0048033479620926,False,True,True,0,1,0,0.0927399260838228,0.0001398623485609,0,1,0,0.1039899159384276,0.0001568286118393,0,1,0,0.1967298420222505,0.0002966909604003,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.405,663.42,0.0004901369367193,0.000512758641491,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:07:00,663.1,662.99,663.02,17616,0.0001659075141021,0.0002201937596616,0.0002995873731281,0.2432432432431726,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1394909125308,663.9415299773452,664.0344460538206,-0.0034585368699708,-0.004665921595847,-0.0048657510387556,False,True,True,0,1,0,0.092916076475376,0.0001401406842559,0,1,0,0.1050448587102437,0.0001584339216166,0,1,0,0.1979609351856197,0.0002985746058725,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.61,663.41,0.0008898675756388,0.0005882175499984,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:08:00,663.14,662.94,663.12,33183,0.0003016045361321,0.0002111388232552,0.0003025998094374,0.3783783783783369,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1339161453038,663.9338085338081,664.0270043399034,-0.0037474147234433,-0.0050329345331874,-0.005237219269361,False,True,True,0,1,0,0.0931958060953093,0.0001405413893342,0,1,0,0.1069118054003865,0.0001612254273742,0,1,0,0.2001076114956959,0.0003017668167084,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.62,663.41,0.0007540113403305,0.0004373265773915,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:09:00,663.29,663.13,663.28,21733,0.0002412254251597,0.0002201694049539,0.0002955605820238,0.5945945945945074,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.130861573676,663.92978273655,664.0230273044916,-0.0036285205211015,-0.0048394765981583,-0.0050078420839781,False,True,True,0,1,0,0.0932445679416105,0.0001405810034097,0,1,0,0.1078342691844227,0.0001625772964425,0,1,0,0.2010788371260332,0.0003031582998522,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.66,663.399,0.0005729103847544,0.0001794114099626,1,1,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:10:00,663.5,663.28,663.48,23414,0.0003315849761862,0.0002442592179507,0.0002875030642838,0.8648648648648358,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1282734587271,663.9266457010633,664.0197893285986,-0.0035585561053267,-0.0046949894237059,-0.0048097039310505,False,True,True,0,1,0,0.0931436275352552,0.0001403864887189,0,1,0,0.108484130128545,0.0001635077622965,0,1,0,0.2016277576638003,0.0003038942510155,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.569,663.39,0.0001341411949116,-0.0001356483993489,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:11:00,663.5,663.415,663.46,19213,0.0001281162391101,0.000233687738138,0.0002749305557709,0.8378378378378337,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1262779274888,663.9242928088971,664.0173263390062,-0.0032559277334485,-0.0042482622422767,-0.0043069830473314,False,True,True,0,1,0,0.0930335301090963,0.0001402247763378,0,1,0,0.1089515884825687,0.0001642172677818,0,1,0,0.201985118591665,0.0003044420441197,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.57,663.45,0.0001657974859072,-1.5072498718793348e-05,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:12:00,663.63,663.42,663.54,27377,0.0003164843114206,0.0002638030976017,0.0002819554592483,0.886075949367043,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1237577998266,663.9214901008867,664.014299068983,-0.0031466225408394,-0.0040293969675303,-0.0040079752917108,False,True,True,0,1,0,0.0928089680962784,0.0001398694398171,0,1,0,0.1094587308436985,0.0001649617669525,0,1,0,0.2022676989399769,0.0003048312067697,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.6,663.43,9.04240889774144e-05,-0.0001657774964584,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:13:00,663.63,663.46,663.61,16537,0.0002561745603591,0.0002547171024471,0.0002759076101067,0.9746835443038192,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1223391879238,663.9199731153743,664.0126256792837,-0.0023153914760086,-0.0028757321239481,-0.0027670836867628,False,True,True,0,1,0,0.0926525639093824,0.0001396189989743,0,1,0,0.109713508640084,0.0001653282931843,0,1,0,0.2023660725494664,0.0003049472921587,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.525,663.29,-0.0001280872801796,-0.0004822109371468,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:14:00,663.78,663.59,663.72,28868,0.0002862652925931,0.0002637250759338,0.0002648406031199,0.9361702127660116,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1204553364254,663.918318865341,664.0105771538017,-0.0020812474501326,-0.002490030137983,-0.0022927742418005,False,True,True,0,1,0,0.0922582884606981,0.0001390018207387,0,1,0,0.1098781826236745,0.0001655490005178,0,1,0,0.2021364710843727,0.0003045508212565,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.47,663.09,-0.0003766648586753,-0.0009491954438618,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:15:00,663.8,663.71,663.73,16900,0.0001355973061333,0.0002245275419233,0.0002547865772745,0.9270833333333938,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1194894113145,663.9175776577003,664.0095792423865,-0.0017568094825264,-0.002042017242411,-0.0018136086725917,False,True,True,0,1,0,0.0920015846861588,0.0001386129671495,0,1,0,0.1099101689279677,0.0001655946980368,0,1,0,0.2019117536141266,0.0003042076651863,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.65,663.06,-0.0001205309387853,-0.0010094466123273,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:16:00,663.73,663.445,663.48,26796,0.0004295532646047,0.0002848149470222,0.0002532671008511,0.6666666666667062,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1171723498106,663.9150894539728,664.0068502320541,-0.0018211155356311,-0.0020952213904138,-0.0018406709848704,False,True,True,0,1,0,0.0917607780813796,0.000138302251886,0,1,0,0.1103221177564819,0.0001662779854049,0,1,0,0.2020828958378615,0.000304580237291,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.57,663.12,0.0001356483993488,-0.0005425935973956,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:17:00,663.48,663.05,663.09,23802,0.0006484790903196,0.000351213902802,0.0002784035866884,0.2604166666666876,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1138839880256,663.9108361038406,664.0026365406935,-0.0019747623602142,-0.0023325056578869,-0.0021307994092239,False,True,True,0,1,0,0.0918004368529636,0.0001384434041426,0,1,0,0.1112474473320617,0.0001677712638285,0,1,0,0.2030478841850254,0.0003062146679712,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.61,663.07,0.0007842072720143,-3.0161818154406103e-05,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:18:00,663.35,663.08,663.35,15513,0.0004070249491218,0.0003813839805545,0.0002824133020856,0.5312500000000333,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1118787908739,663.908299244024,664.0000964818613,-0.0020920794099765,-0.0025058394844791,-0.0023347742700707,False,True,True,0,1,0,0.0917972378373406,0.0001383843187417,0,1,0,0.1117823090125966,0.0001685118097725,0,1,0,0.2035795468499373,0.0003068961285142,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.63,663.12,0.0004220999472375,-0.0003467249566594,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:19:00,663.49,663.35,663.47,17766,0.0002110118015885,0.0003663332823536,0.0002834092544138,0.6562500000000481,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1100677598434,663.9062032591605,663.9978980990851,-0.0020775153163867,-0.0025358109433227,-0.0024231212360973,False,True,True,0,1,0,0.0916948399245711,0.0001382049526347,0,1,0,0.1121696607583544,0.0001690651585728,0,1,0,0.2038645006829256,0.0003072701112076,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.62,663.17,0.0002260840731305,-0.0004521681462614,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:20:00,663.51,663.34,663.39,12920,0.0002562595155187,0.0003904657242307,0.0002864174947015,0.5729166666666654,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1087113857229,663.9046154869728,663.9962440880153,-0.0021556051183097,-0.0026670308742495,-0.0025924341455038,False,True,True,0,1,0,0.09162860104243,0.0001381217700635,0,1,0,0.112467297707667,0.0001695342071898,0,1,0,0.2040958987500971,0.0003076559772533,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.41,663.13,3.0148178296274253e-05,-0.0003919263178522,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:21:00,663.48,663.3,663.405,12306,0.0002713274696453,0.0003588205652388,0.0002924410834663,0.5885416666666525,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1073904408148,663.9030565723087,663.9946280851001,-0.0019563817991638,-0.0024444293908118,-0.0024065763328053,False,True,True,0,1,0,0.0915715127913472,0.0001380325936514,0,1,0,0.1127623557147217,0.0001699751369295,0,1,0,0.2043338685060689,0.0003080077305809,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.42,663.06,2.261062247033152e-05,-0.00052004431682,1,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:22:00,663.61,663.35,663.61,14092,0.0003917963864317,0.0003074840244612,0.0003075003416216,0.802083333333379,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1061551943002,663.9017310593853,663.9931819628474,-0.0015457587450782,-0.0018909155692199,-0.0018210088910564,False,True,True,0,1,0,0.091450903462146,0.0001378082058168,0,1,0,0.11297323145277,0.0001702403994104,0,1,0,0.204424134914916,0.0003080486052273,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.41,663.03,-0.0003013818357168,-0.0008740073235786,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:23:00,663.69,663.6,663.62,17877,0.0001356197824056,0.000253202991118,0.0002964346913732,0.8000000000000506,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1048989281354,663.9005624449732,663.9917995895161,-0.0013959725476979,-0.0016593784690485,-0.0015473598101607,False,True,True,0,1,0,0.0912371445429016,0.0001374840187801,0,1,0,0.1130993386193495,0.0001704278632641,0,1,0,0.2043364831622511,0.0003079118820443,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.41,662.92,-0.0003164461589464,-0.0010548205298213,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:24:00,663.7,663.56,663.66,18225,0.0002109513907725,0.0002531909089548,0.0002944164224141,0.8444444444444557,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1036341771736,663.8993965566555,663.9904144227952,-0.0012867165339685,-0.0014967352579787,-0.0013613405010119,False,True,True,0,1,0,0.0910178661397367,0.0001371453246236,0,1,0,0.1132197543784059,0.0001705990332073,0,1,0,0.2042376205181426,0.000307744357831,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.399,662.89,-0.0003932736642255,-0.001160232649248,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:25:00,663.7,663.55,663.569,18764,0.0002260503429185,0.0002471490744347,0.0002873807801962,0.743333333333333,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1022451561375,663.8980526527721,663.9888637129674,-0.001293245917077,-0.0014760750095774,-0.0013125668401471,False,True,True,0,1,0,0.0908110601952785,0.0001368524753194,0,1,0,0.1133814431701694,0.0001708660940613,0,1,0,0.2041925033654479,0.0003077185693807,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.39,662.94,-0.0002697534092158,-0.0009479044379708,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:26:00,663.64,663.55,663.57,15119,0.0001356300013563,0.0002200095807769,0.0002878816976793,0.7325581395349636,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1010874302108,663.8969063433324,663.987559544792,-0.0012606021208057,-0.0014137080616137,-0.0012300457952733,False,True,True,0,1,0,0.090653201459645,0.0001366143759658,0,1,0,0.1135278854187618,0.0001710865250369,0,1,0,0.2041810868784068,0.0003077009010027,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.45,662.91,-0.0001808400018084,-0.0009946200099463,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:27:00,663.64,663.525,663.6,11238,0.000173297166968,0.0001763097368842,0.0002783358880491,0.7674418604651685,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.1002330291052,663.896064289315,663.9865996265739,-0.0011844330389976,-0.0013164672546963,-0.001133354014064,False,True,True,0,1,0,0.0905353372589843,0.0001364305865867,0,1,0,0.1136334025312635,0.0001712377976661,0,1,0,0.2041687397902478,0.0003076683842529,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.43,662.86,-0.0002561784207354,-0.0011151295961422,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:28:00,663.59,663.47,663.525,15364,0.0001808522663049,0.000185356233664,0.0002733144017788,0.6802325581395241,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0989331601584,663.8946974727193,663.9850981343528,-0.001193153595409,-0.0013402910326476,-0.0011729944507806,False,True,True,0,1,0,0.0904006616335664,0.0001362430377658,0,1,0,0.1138350258055425,0.0001715610200151,0,1,0,0.2042356874391089,0.0003078040577809,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.29,662.98,-0.0003541690215138,-0.0008213707094683,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:29:00,663.55,663.42,663.47,15916,0.0001959395300465,0.0001823538615188,0.0002672926842757,0.6162790697674818,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0974792695973,663.8931068321236,663.9833895399054,-0.0012309815152548,-0.0014049765779645,-0.001257944906365,False,True,True,0,1,0,0.0902827077817391,0.0001360765487237,0,1,0,0.1140897296919547,0.0001719591386075,0,1,0,0.2043724374736939,0.0003080356873312,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.09,663.05,-0.0005727463185977,-0.000633035404766,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:30:00,663.66,663.47,663.65,17052,0.0002862954870789,0.0001944028903509,0.0002773392296721,0.8255813953488433,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0962136767271,663.8918799742455,663.9819810273747,-0.0012062958820934,-0.00137653711854,-0.0012345357053163,False,True,True,0,1,0,0.0901010531291603,0.0001357659204839,0,1,0,0.1142326493524024,0.0001721278525614,0,1,0,0.2043337024815628,0.0003078937730453,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.06,662.98,-0.000889022828298,-0.0010095682965417,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:31:00,663.71,663.57,663.57,16845,0.0002109800021097,0.0002094728905016,0.0002627676788391,0.7325581395349636,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0950273919544,663.8907717851918,663.9806825048316,-0.0012120076512701,-0.0013754079920772,-0.0012269116281231,False,True,True,0,1,0,0.0899107196398745,0.0001354954558522,0,1,0,0.1143448871227974,0.0001723177466172,0,1,0,0.2042556067626719,0.0003078132024694,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.12,662.8,-0.0006781500067816,-0.001160390011604,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:32:00,663.65,663.56,663.61,15436,0.0001356218260725,0.0002019378223225,0.000228577194556,0.7790697674419035,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.093922858462,663.8897273350609,663.9794682098375,-0.0012620341286492,-0.0014262833472912,-0.0012673908508077,False,True,True,0,1,0,0.0897408747765666,0.0001352313478949,0,1,0,0.1144546486244735,0.0001724727605438,0,1,0,0.2041955234010402,0.0003077041084387,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.07,662.67,-0.0008137309564352,-0.0014164946278688,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:33:00,663.69,663.58,663.63,8196,0.0001657550140891,0.0001989183718794,0.0002124925322205,0.8023255813953735,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0933704018616,663.8892278335776,663.9788725494293,-0.0011125516593438,-0.0012451169847054,-0.0010939278283331,False,True,True,0,1,0,0.0896447158517048,0.000135082373991,0,1,0,0.1144978524323505,0.0001725326649373,0,1,0,0.2041425682840554,0.0003076150389284,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.12,662.53,-0.0007685005198679,-0.0016575501408917,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:34:00,663.67,663.55,663.62,15776,0.0001808263765407,0.0001958957411782,0.0002104801705506,0.7906976744186385,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0922646636811,663.8881971119664,663.9776657194229,-0.0010429211832388,-0.0011447640964888,-0.0009819440314458,False,True,True,0,1,0,0.0894686074565243,0.0001348190341709,0,1,0,0.1145989442582049,0.0001726875987134,0,1,0,0.2040675517147292,0.0003075066328843,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.17,662.56,-0.000678098912028,-0.0015972996594437,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:35:00,663.62,663.4,663.41,13901,0.0003316199635218,0.0002049606364668,0.0002155042004175,0.5465116279069399,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0910177301862,663.8868468372184,663.9762124819277,-0.0010391893081759,-0.0011537090893853,-0.0010066274054224,False,True,True,0,1,0,0.0893656447093462,0.0001347065083573,0,1,0,0.1148052482584489,0.0001730532374526,0,1,0,0.2041708929677952,0.0003077597458099,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.13,662.61,-0.0004220617717549,-0.0012058907764428,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:36:00,663.47,663.355,663.42,13174,0.0001733441861867,0.0001974334732822,0.0002089719815202,0.5581395348836748,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0897225120727,663.8853841734873,663.974673950404,-0.0010609759763383,-0.0012017108855161,-0.0010775223408927,False,True,True,0,1,0,0.0892897769167575,0.0001345901192559,0,1,0,0.1150485616686864,0.0001734173851688,0,1,0,0.204338338585444,0.0003080075044247,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.06,662.66,-0.0005426426698019,-0.0011455789695818,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:37:00,663.45,663.31,663.41,6417,0.0002110308858776,0.0002125152852432,0.00019692094815,0.5465116279069399,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0890701030897,663.8846373040452,663.9738942501849,-0.0009705510744424,-0.001114791930513,-0.0010180062031395,False,True,True,0,1,0,0.0892569461396988,0.0001345426601041,0,1,0,0.1151758529048265,0.0001736118733585,0,1,0,0.2044327990445253,0.0003081545334627,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,663.03,662.68,-0.0005727981188103,-0.0011003753335041,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:38:00,663.42,663.345,663.41,7022,0.0001130522602914,0.0002019747344836,0.0001954164466757,0.4800000000000182,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0883592758294,663.8838253405719,663.9730458472291,-0.0010022252064572,-0.0011653404400476,-0.0010804986011407,False,True,True,0,1,0,0.0892205066571705,0.0001344877325593,0,1,0,0.1153134286003023,0.0001738192499363,0,1,0,0.2045339352574728,0.0003083069824957,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,662.92,662.7,-0.0007386081005713,-0.0010702280640929,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:39:00,663.45,663.38,663.399,6185,0.0001055171925192,0.0001869128976793,0.0001883875001255,0.4653333333333951,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0877505212036,663.8831384486324,663.9723236895743,-0.0009028284955093,-0.0010684059697268,-0.0010117326668023,False,True,True,0,1,0,0.0891852409419016,0.0001344368034047,0,1,0,0.1154268316292927,0.0001739930744985,0,1,0,0.2046120725711944,0.0003084298779033,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,662.89,662.69,-0.0007672607284605,-0.0010687384213722,0,0,1,0.0,0.0,1,0.0,0.0,1
2025-09-29 12:40:00,663.47,663.36,663.39,9898,0.0001658149806298,0.0001537519011009,0.0001843718093062,0.4533333333333758,665.28,663.72,664.5,1.5599999999999454,narrow,664.67,2025-09-26,658.44,6.2299999999999045,1.0,664.0867742858296,663.8820363918152,663.9711657065883,-0.000848688871315,-0.0010093550678902,-0.0009620890806445,False,True,True,0,1,0,0.0891293147731175,0.0001343543236604,0,1,0,0.115608579241325,0.0001742694029776,0,1,0,0.2047378940144426,0.000308623726638,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,662.94,662.75,-0.0006783340116672,-0.0009647417054824,0,0,1,0.0,0.0,1,0.0,0.0,1
